Date,Close,Open,High,Low,Vol.
2022-09-19,34200.0,35450.0,35450.0,34100.0,1280000.0
2022-09-16,35500.0,36000.0,36200.0,35500.0,974900.0
2022-09-15,35750.0,36500.0,36800.0,35650.0,1950000.0
2022-09-14,36500.0,36000.0,36500.0,35950.0,933100.0
2022-09-13,36800.0,36900.0,37250.0,36650.0,840200.0
2022-09-12,36900.0,37000.0,37500.0,36800.0,937800.0
2022-09-09,37000.0,36700.0,37100.0,36150.0,1110000.0
2022-09-08,36700.0,37900.0,38350.0,36600.0,2190000.0
2022-09-07,37800.0,39900.0,39900.0,37800.0,3010000.0
2022-09-06,40050.0,39500.0,40550.0,39450.0,1780000.0
2022-09-05,39500.0,40000.0,40050.0,39250.0,803800.0
2022-08-31,40000.0,39800.0,40200.0,39600.0,1620000.0
2022-08-30,39800.0,39050.0,40450.0,39000.0,2330000.0
2022-08-29,39000.0,38600.0,39300.0,38150.0,1350000.0
2022-08-26,39400.0,39300.0,40150.0,39300.0,2010000.0
2022-08-25,39300.0,39000.0,39500.0,38950.0,1270000.0
2022-08-24,39300.0,39700.0,39800.0,38950.0,969800.0
2022-08-23,39500.0,38350.0,39500.0,38200.0,1730000.0
2022-08-22,38450.0,39350.0,39350.0,38350.0,1760000.0
2022-08-19,39350.0,39550.0,40000.0,39200.0,1450000.0
2022-08-18,39600.0,39700.0,40100.0,39600.0,1480000.0
2022-08-17,40000.0,40500.0,40600.0,40000.0,1390000.0
2022-08-16,40500.0,40950.0,41100.0,40500.0,981400.0
2022-08-15,41000.0,39300.0,41150.0,39300.0,3770000.0
2022-08-12,39200.0,38300.0,39200.0,38150.0,1640000.0
2022-08-11,38300.0,39000.0,39300.0,38200.0,1740000.0
2022-08-10,38400.0,38500.0,38800.0,38400.0,987000.0
2022-08-09,38650.0,38800.0,39200.0,38600.0,1570000.0
2022-08-08,38800.0,39000.0,39250.0,38700.0,987900.0
2022-08-05,39000.0,39200.0,39200.0,38500.0,1030000.0
2022-08-04,39300.0,39300.0,39650.0,38500.0,2420000.0
2022-08-03,39300.0,37950.0,39300.0,37900.0,2150000.0
2022-08-02,38500.0,38600.0,39000.0,38200.0,1950000.0
2022-08-01,39000.0,37400.0,39000.0,37300.0,3370000.0
2022-07-29,37300.0,36700.0,37900.0,36650.0,4170000.0
2022-07-28,36500.0,36000.0,36850.0,35700.0,2050000.0
2022-07-27,35550.0,35550.0,35650.0,35000.0,725200.0
2022-07-26,35550.0,35800.0,36000.0,35500.0,885800.0
2022-07-25,35400.0,35500.0,35900.0,34800.0,1200000.0
2022-07-22,35500.0,36900.0,36900.0,35500.0,1250000.0
2022-07-21,36500.0,36200.0,36850.0,36200.0,1520000.0
2022-07-20,36400.0,36200.0,36900.0,35950.0,1590000.0
2022-07-19,35650.0,35500.0,35850.0,35000.0,976900.0
2022-07-18,35500.0,36000.0,36000.0,35400.0,1700000.0
2022-07-15,35800.0,36100.0,36750.0,35800.0,1390000.0
2022-07-14,36150.0,35800.0,36900.0,35750.0,1500000.0
2022-07-13,36050.0,36200.0,37200.0,35800.0,2660000.0
2022-07-12,36400.0,34350.0,36500.0,34200.0,1670000.0
2022-07-11,34500.0,34900.0,35150.0,33000.0,2060000.0
2022-07-08,35000.0,36400.0,36450.0,35000.0,1980000.0
2022-07-07,36300.0,35400.0,36650.0,34300.0,2820000.0
2022-07-06,35600.0,35800.0,36900.0,35500.0,2730000.0
2022-07-05,36300.0,35050.0,37500.0,35000.0,4930000.0
2022-07-04,35050.0,35500.0,35750.0,34900.0,1830000.0
2022-07-01,35050.0,32900.0,35700.0,32100.0,3520000.0
2022-06-30,33500.0,35000.0,35000.0,33500.0,1500000.0
2022-06-29,34900.0,33000.0,34900.0,33000.0,2340000.0
2022-06-28,33650.0,31600.0,33950.0,31600.0,2410000.0
2022-06-27,31750.0,31300.0,31800.0,31150.0,826300.0
2022-06-24,31200.0,31200.0,32250.0,31100.0,1330000.0
2022-06-23,31000.0,30500.0,31000.0,30050.0,422300.0
2022-06-22,30500.0,30300.0,31600.0,29800.0,1530000.0
2022-06-21,30300.0,29100.0,30650.0,28950.0,1400000.0
2022-06-20,29500.0,31700.0,31800.0,29500.0,972600.0
2022-06-17,31600.0,31950.0,31950.0,31200.0,1220000.0
2022-06-16,32300.0,32000.0,32800.0,32000.0,1290000.0
2022-06-15,32000.0,32000.0,32500.0,31000.0,1370000.0
2022-06-14,32300.0,31900.0,32800.0,31100.0,1180000.0
2022-06-13,31950.0,33050.0,33350.0,31950.0,1450000.0
2022-06-10,33800.0,34050.0,34300.0,33800.0,786000.0
2022-06-09,34500.0,34350.0,34750.0,34100.0,394400.0
2022-06-08,34300.0,33700.0,34800.0,33650.0,982900.0
2022-06-07,33600.0,34100.0,34200.0,33100.0,1170000.0
2022-06-06,34200.0,34350.0,34650.0,33800.0,918800.0
2022-06-03,34350.0,34700.0,34750.0,34000.0,570700.0
2022-06-02,34700.0,35150.0,35200.0,34500.0,905200.0
2022-06-01,35150.0,35100.0,35550.0,34950.0,1070000.0
2022-05-31,35300.0,35500.0,35600.0,35000.0,1030000.0
2022-05-30,35750.0,35500.0,35850.0,35200.0,1090000.0
2022-05-27,35300.0,35100.0,35400.0,34900.0,891000.0
2022-05-26,35100.0,35600.0,35750.0,35000.0,1190000.0
2022-05-25,34900.0,34000.0,35100.0,34000.0,1070000.0
2022-05-24,33750.0,33700.0,33850.0,33100.0,768000.0
2022-05-23,33350.0,34400.0,34700.0,33000.0,1000000.0
2022-05-20,34500.0,34400.0,34900.0,34300.0,1130000.0
2022-05-19,34650.0,34000.0,35000.0,33900.0,895100.0
2022-05-18,34900.0,34900.0,35500.0,34200.0,1290000.0
2022-05-17,34450.0,32500.0,34450.0,32050.0,1120000.0
2022-05-16,32200.0,33200.0,33250.0,32200.0,1280000.0
2022-05-13,31800.0,33800.0,34000.0,31800.0,2350000.0
2022-05-12,33600.0,35400.0,35800.0,33600.0,1510000.0
2022-05-11,36100.0,35750.0,36100.0,35050.0,862900.0
2022-05-10,35800.0,34100.0,35900.0,33500.0,1730000.0
2022-05-09,34450.0,36600.0,36900.0,34450.0,2410000.0
2022-05-06,37000.0,37350.0,37850.0,37000.0,1580000.0
2022-05-05,38200.0,37600.0,38200.0,37000.0,1990000.0
2022-05-04,37250.0,37250.0,37700.0,36950.0,1560000.0
2022-04-29,37250.0,36850.0,37750.0,36800.0,1520000.0
2022-04-28,36700.0,37200.0,37200.0,36700.0,974900.0
2022-04-27,37200.0,37000.0,37500.0,36450.0,748100.0
2022-04-26,36900.0,35150.0,37250.0,35150.0,1860000.0
2022-04-25,35850.0,38500.0,38600.0,35850.0,2950000.0
2022-04-22,38500.0,38600.0,39100.0,38000.0,2630000.0
2022-04-21,38500.0,37900.0,38750.0,37650.0,2090000.0
2022-04-20,37950.0,37950.0,38800.0,37850.0,1460000.0
2022-04-19,37950.0,38350.0,39200.0,37500.0,2320000.0
2022-04-18,37950.0,39550.0,39700.0,37800.0,2820000.0
2022-04-15,39300.0,40600.0,41200.0,39000.0,2510000.0
2022-04-14,40500.0,41400.0,41400.0,40500.0,1890000.0
2022-04-13,40900.0,40500.0,41400.0,40100.0,2000000.0
2022-04-12,40450.0,42300.0,42300.0,40450.0,3190000.0
2022-04-08,41900.0,43000.0,43200.0,41800.0,3150000.0
2022-04-07,43050.0,43500.0,44350.0,43050.0,3150000.0
2022-04-06,43500.0,43000.0,43800.0,42650.0,3240000.0
2022-04-05,43300.0,43500.0,43800.0,43150.0,2910000.0
2022-04-04,44250.0,44950.0,44950.0,44250.0,2080000.0
2022-04-01,44350.0,43500.0,44500.0,43400.0,3170000.0
2022-03-31,43500.0,43750.0,43950.0,43400.0,1440000.0
2022-03-30,43550.0,42100.0,45000.0,41700.0,3510000.0
2022-03-29,42400.0,41700.0,42500.0,41500.0,1730000.0
2022-03-28,41600.0,43000.0,43450.0,41450.0,3980000.0
2022-03-25,43450.0,43150.0,43850.0,42600.0,1970000.0
2022-03-24,43100.0,43400.0,43450.0,43000.0,1290000.0
2022-03-23,43400.0,43450.0,44400.0,43150.0,2000000.0
2022-03-22,43500.0,43800.0,43950.0,43200.0,2830000.0
2022-03-21,43800.0,43900.0,44100.0,43300.0,1280000.0
2022-03-18,43900.0,43700.0,44600.0,43500.0,2790000.0
2022-03-17,43500.0,42200.0,44250.0,41000.0,5820000.0
2022-03-16,41600.0,42300.0,42300.0,41500.0,1330000.0
2022-03-15,42100.0,41300.0,42200.0,41000.0,1520000.0
2022-03-14,41300.0,41850.0,42200.0,41300.0,1340000.0
2022-03-11,41850.0,40950.0,41850.0,40950.0,1480000.0
2022-03-10,40950.0,41500.0,42000.0,40950.0,1560000.0
2022-03-09,40500.0,41600.0,41900.0,40500.0,1970000.0
2022-03-08,41600.0,41800.0,42550.0,41400.0,2590000.0
2022-03-07,42250.0,42800.0,42800.0,42150.0,2270000.0
2022-03-04,43300.0,42800.0,43500.0,42500.0,1660000.0
2022-03-03,42800.0,42350.0,43200.0,42000.0,2470000.0
2022-03-02,42450.0,43700.0,44000.0,42350.0,3090000.0
2022-03-01,44100.0,43750.0,45000.0,43600.0,2400000.0
2022-02-28,43700.0,44300.0,44550.0,43700.0,2700000.0
2022-02-25,44550.0,44600.0,45600.0,44500.0,2350000.0
2022-02-24,44600.0,45300.0,45550.0,43600.0,3390000.0
2022-02-23,45600.0,46500.0,46900.0,45500.0,2950000.0
2022-02-22,46000.0,44900.0,46000.0,44700.0,2290000.0
2022-02-21,45250.0,44800.0,45450.0,43700.0,2960000.0
2022-02-18,44700.0,45450.0,46050.0,44700.0,3000000.0
2022-02-17,46000.0,45700.0,46000.0,44700.0,1790000.0
2022-02-16,45150.0,46100.0,46100.0,44700.0,2800000.0
2022-02-15,46200.0,44850.0,46300.0,44400.0,3690000.0
2022-02-14,44750.0,47200.0,47600.0,44750.0,7130000.0
2022-02-11,47900.0,48200.0,48500.0,47800.0,1720000.0
2022-02-10,48400.0,48600.0,48900.0,48000.0,2740000.0
2022-02-09,48400.0,47300.0,48900.0,47000.0,4560000.0
2022-02-08,47350.0,47400.0,48400.0,46500.0,2670000.0
2022-02-07,47400.0,48400.0,48600.0,47200.0,3480000.0
2022-01-28,47950.0,47600.0,49000.0,47300.0,2960000.0
2022-01-27,47600.0,48000.0,48500.0,47400.0,1920000.0
2022-01-26,48100.0,49500.0,49950.0,48100.0,4050000.0
2022-01-25,49000.0,46300.0,49000.0,45900.0,4700000.0
2022-01-24,46900.0,46900.0,48500.0,46850.0,4170000.0
2022-01-21,47350.0,47050.0,48800.0,46500.0,4570000.0
2022-01-20,46700.0,43100.0,46700.0,42250.0,5640000.0
2022-01-19,43650.0,45050.0,45800.0,43550.0,2970000.0
2022-01-18,44900.0,43400.0,45450.0,43400.0,4850000.0
2022-01-17,43650.0,44000.0,47000.0,43600.0,7740000.0
2022-01-14,44250.0,43300.0,45100.0,43300.0,3270000.0
2022-01-13,44000.0,42500.0,45100.0,42500.0,9660000.0
2022-01-12,42150.0,39400.0,42150.0,39400.0,8029999.999999999
2022-01-11,39400.0,38800.0,39900.0,38300.0,4280000.0
2022-01-10,38850.0,39200.0,40300.0,38800.0,3180000.0
2022-01-07,39200.0,38650.0,39450.0,37650.0,4370000.0
2022-01-06,38000.0,36500.0,38800.0,36250.0,6000000.0
2022-01-05,37050.0,37900.0,37900.0,36900.0,1920000.0
2022-01-04,37400.0,37600.0,38000.0,37250.0,1770000.0
2021-12-31,37100.0,35600.0,37700.0,35500.0,4860000.0
2021-12-30,35400.0,35400.0,35700.0,35200.0,987000.0
2021-12-29,35200.0,35550.0,35550.0,35100.0,1580000.0
2021-12-28,35200.0,35500.0,35500.0,34900.0,1360000.0
2021-12-27,35300.0,35200.0,35500.0,35000.0,1200000.0
2021-12-24,35000.0,34500.0,35400.0,34500.0,1530000.0
2021-12-23,34500.0,34800.0,34900.0,33700.0,2320000.0
2021-12-22,34268.9,34822.9,35020.8,33991.9,3560000.0
2021-12-21,34664.6,35218.6,35337.3,34664.6,3510000.0
2021-12-20,35297.8,35456.0,35574.8,35218.6,1550000.0
2021-12-17,35535.2,35535.2,36010.0,34902.0,2330000.0
2021-12-16,35535.2,35614.3,35614.3,34822.9,2110000.0
2021-12-15,35535.2,35772.6,36010.0,35416.5,1790000.0
2021-12-14,35851.8,36168.3,36168.3,35772.6,2150000.0
2021-12-13,36010.0,36010.0,36247.5,35693.5,3120000.0
2021-12-10,35297.8,35060.3,35772.6,35060.3,2600000.0
2021-12-09,34822.9,34783.3,34941.6,34466.8,1230000.0
2021-12-08,34822.9,34585.5,35060.3,34387.6,1440000.0
2021-12-07,34506.3,33279.6,34625.0,33279.6,2080000.0
2021-12-06,33200.5,34031.5,34031.5,32963.0,3590000.0
2021-12-03,33240.0,35218.6,35218.6,33240.0,2770000.0
2021-12-02,34981.2,35020.8,35930.9,34822.9,1720000.0
2021-12-01,35060.3,35139.5,35376.9,34585.5,2210000.0
2021-11-30,35139.5,35535.2,36128.8,34506.3,3200000.0
2021-11-29,35218.6,35218.6,35614.3,34902.0,4100000.0
2021-11-26,35970.5,36484.9,36564.0,34822.9,5200000.0
2021-11-25,35891.3,36722.3,36722.3,35851.8,3380000.0
2021-11-24,36445.3,35574.8,36484.9,35297.8,5190000.0
2021-11-23,35376.9,36010.0,36010.0,34981.2,2260000.0
2021-11-22,36049.6,35139.5,36564.0,34822.9,6220000.0
2021-11-19,35139.5,35258.2,36445.3,33240.0,5100000.0
2021-11-18,35218.6,34822.9,35535.2,34348.0,4420000.0
2021-11-17,34506.3,33754.5,34664.6,33596.2,3070000.0
2021-11-16,33873.2,33794.0,34110.6,33596.2,1590000.0
2021-11-15,33873.2,34308.5,34427.2,33240.0,1920000.0
2021-11-12,34189.8,33517.0,34268.9,33517.0,2360000.0
2021-11-11,33873.2,34348.0,34427.2,33398.3,3070000.0
2021-11-10,34031.5,34110.6,34427.2,33517.0,2690000.0
2021-11-09,34031.5,34822.9,34941.6,34031.5,3200000.0
2021-11-08,34743.8,34506.3,35139.5,34150.2,3380000.0
2021-11-05,34506.3,34822.9,35139.5,34229.3,2440000.0
2021-11-04,34822.9,34150.2,35020.8,33794.0,5510000.0
2021-11-03,34071.0,33477.5,34902.0,33240.0,7050000.0
2021-11-02,33200.5,33081.7,33635.8,32923.5,1920000.0
2021-11-01,33081.7,33240.0,33319.2,32923.5,4140000.0
2021-10-29,32844.3,31657.2,33002.6,31578.0,4690000.0
2021-10-28,31538.5,31657.2,31815.5,31419.7,1560000.0
2021-10-27,31578.0,31063.6,31617.6,31063.6,1780000.0
2021-10-26,31024.0,31024.0,31182.3,30984.5,688200.0
2021-10-25,31024.0,31340.6,31340.6,31024.0,1120000.0
2021-10-22,31103.2,31261.5,31419.7,31103.2,1330000.0
2021-10-21,31261.5,31459.3,31578.0,31261.5,795100.0
2021-10-20,31459.3,31696.7,31815.5,31103.2,1360000.0
2021-10-19,31696.7,31103.2,32092.5,30865.7,2780000.0
2021-10-18,31103.2,31261.5,31696.7,30865.7,2260000.0
2021-10-15,31261.5,31301.0,31538.5,31261.5,1390000.0
2021-10-14,31301.0,31578.0,31617.6,31301.0,1330000.0
2021-10-13,31578.0,31894.6,32013.3,31340.6,1790000.0
2021-10-12,31855.0,31815.5,32250.7,31696.7,2500000.0
2021-10-11,31657.2,31340.6,31657.2,31182.3,2210000.0
2021-10-08,31024.0,30984.5,31182.3,30984.5,1230000.0
2021-10-07,30984.5,31182.3,31261.5,30984.5,1280000.0
2021-10-06,31182.3,31261.5,31657.2,31103.2,1020000.0
2021-10-05,31103.2,30865.7,31301.0,30865.7,918200.0
2021-10-04,30786.6,30747.0,31340.6,30470.0,1330000.0
2021-10-01,30707.5,31103.2,31221.9,30707.5,2090000.0
2021-09-30,31221.9,31538.5,31657.2,31142.7,1380000.0
2021-09-29,31578.0,31696.7,31696.7,31103.2,1490000.0
2021-09-28,31736.3,31182.3,31934.2,31024.0,2750000.0
2021-09-27,31182.3,31419.7,31736.3,31024.0,1520000.0
2021-09-24,31419.7,31261.5,31498.9,31221.9,1210000.0
2021-09-23,31221.9,31498.9,31578.0,31221.9,1360000.0
2021-09-22,31340.6,31340.6,31578.0,30944.9,1590000.0
2021-09-21,31380.2,31261.5,31498.9,31024.0,1920000.0
2021-09-20,31578.0,31696.7,31894.6,31578.0,2460000.0
2021-09-17,31657.2,31340.6,32013.3,31340.6,2240000.0
2021-09-16,31182.3,30944.9,31261.5,30905.3,1840000.0
2021-09-15,30707.5,30549.2,30865.7,30549.2,1330000.0
2021-09-14,30628.3,30944.9,30984.5,30549.2,1780000.0
2021-09-13,30984.5,31380.2,31380.2,30865.7,2180000.0
2021-09-10,31380.2,31657.2,31657.2,31340.6,998400.0
2021-09-09,31498.9,31340.6,31498.9,31301.0,1060000.0
2021-09-08,31340.6,31815.5,31973.7,31261.5,1790000.0
2021-09-07,31419.7,31103.2,31815.5,30984.5,2150000.0
2021-09-06,30944.9,30905.3,31261.5,30826.2,1720000.0
2021-09-01,30865.7,30707.5,30944.9,30588.7,1710000.0
2021-08-31,30826.2,31340.6,31340.6,30826.2,2280000.0
2021-08-30,31221.9,30865.7,31261.5,30707.5,1770000.0
2021-08-27,30628.3,30470.0,30865.7,29916.0,2400000.0
2021-08-26,30549.2,31380.2,31380.2,30074.3,2570000.0
2021-08-25,31221.9,31261.5,31301.0,30865.7,1390000.0
2021-08-24,31182.3,31103.2,31419.7,30786.6,3200000.0
2021-08-23,31103.2,32052.9,32290.3,31103.2,3450000.0
2021-08-20,32052.9,33714.9,33952.3,31657.2,5490000.0
2021-08-19,33635.8,33714.9,33714.9,33358.8,2270000.0
2021-08-18,33754.5,33952.3,34031.5,33635.8,1900000.0
2021-08-17,33991.9,34506.3,34506.3,33873.2,1970000.0
2021-08-16,34268.9,33517.0,34427.2,33240.0,4130000.0
2021-08-13,33675.3,33754.5,34031.5,33081.7,2900000.0
2021-08-12,33873.2,34308.5,34348.0,33873.2,2150000.0
2021-08-11,34110.6,34268.9,34902.0,33952.3,3450000.0
2021-08-10,34268.9,34229.3,34427.2,34071.0,2350000.0
2021-08-09,34150.2,33675.3,34150.2,33517.0,2190000.0
2021-08-06,33952.3,33991.9,34348.0,33714.9,2350000.0
2021-08-05,33991.9,33714.9,34427.2,33477.5,2660000.0
2021-08-04,34031.5,34348.0,34427.2,33794.0,2690000.0
2021-08-03,34308.5,33477.5,34308.5,33319.2,3480000.0
2021-08-02,33675.3,33240.0,33991.9,33240.0,4980000.0
2021-07-30,32527.7,32686.0,32725.6,32409.0,2560000.0
2021-07-29,32448.6,32290.3,32448.6,32132.0,1480000.0
2021-07-28,32052.9,31815.5,32052.9,31657.2,1550000.0
2021-07-27,31815.5,31973.7,32290.3,31775.9,1800000.0
2021-07-26,31657.2,31657.2,31934.2,31261.5,1810000.0
2021-07-23,31815.5,32369.5,32844.3,31815.5,2290000.0
2021-07-22,32448.6,32132.0,32527.7,32132.0,2140000.0
2021-07-21,32211.2,32765.2,32765.2,32052.9,1460000.0
2021-07-20,32448.6,31419.7,32448.6,30786.6,3410000.0
2021-07-19,31380.2,32527.7,33160.9,31380.2,3720000.0
2021-07-16,33635.8,33873.2,34031.5,33635.8,1780000.0
2021-07-15,33794.0,33279.6,34150.2,33240.0,2260000.0
2021-07-14,33714.9,33635.8,33794.0,32448.6,2250000.0
2021-07-13,33556.6,33635.8,33833.6,32883.9,2490000.0
2021-07-12,33240.0,35297.8,35297.8,33081.7,7570000.0
2021-07-09,35535.2,35772.6,36405.8,34822.9,4510000.0
2021-07-08,36247.5,36010.0,36524.5,35574.8,2680000.0
2021-07-07,36010.0,35218.6,36128.8,34506.3,4960000.0
2021-07-06,34822.9,37118.0,38463.5,34822.9,8670000.0
2021-07-05,36920.2,37236.8,37236.8,35772.6,4390000.0
2021-07-02,37236.8,37592.9,37790.8,37118.0,5290000.0
2021-07-01,37434.6,37592.9,37711.6,37078.5,5790000.0
2021-06-30,37395.0,37118.0,37553.3,37078.5,5030000.0
2021-06-29,37118.0,37197.2,37909.5,36880.6,4960000.0
2021-06-28,37118.0,36405.8,37276.3,36128.8,8410000.0
2021-06-25,36049.6,35693.5,36405.8,35376.9,3240000.0
2021-06-24,35772.6,35930.9,36326.6,35614.3,2650000.0
2021-06-23,35930.9,35535.2,36722.3,35535.2,3240000.0
2021-06-22,35614.3,35851.8,35970.5,35535.2,3500000.0
2021-06-21,35614.3,36326.6,36405.8,35495.6,5330000.0
2021-06-18,36524.5,36603.6,36801.5,36168.3,4020000.0
2021-06-17,36326.6,35297.8,36682.8,35297.8,4500000.0
2021-06-16,35851.8,35376.9,36959.8,34981.2,5300000.0
2021-06-15,35535.2,35416.5,35733.0,34822.9,4100000.0
2021-06-14,35535.2,36010.0,36089.2,35337.3,4270000.0
2021-06-11,35772.6,34822.9,35812.2,34427.2,8039999.999999999
2021-06-10,34743.8,35970.5,36089.2,34743.8,5610000.0
2021-06-09,35970.5,35614.3,36168.3,34822.9,5600000.0
2021-06-08,35456.0,37118.0,37355.5,35376.9,7150000.0
2021-06-07,37038.9,38384.3,38463.5,36089.2,6630000.0
2021-06-04,38780.0,38542.6,39175.8,37988.6,7470000.0
2021-06-03,38621.8,37830.3,39175.8,37513.8,8450000.0
2021-06-02,37513.8,37434.6,37949.0,37355.5,7600000.0
2021-06-01,37988.6,38661.3,38780.0,37988.6,5150000.0
2021-05-31,38542.6,37830.3,38621.8,37592.9,7040000.0
2021-05-28,37315.9,36089.2,37751.2,35535.2,9880000.0
2021-05-27,35930.9,37038.9,37038.9,35653.9,7370000.0
2021-05-26,36920.2,36959.8,37276.3,36564.0,9270000.0
2021-05-25,36959.8,36405.8,37078.5,35970.5,7960000.0
2021-05-24,36405.8,36010.0,36722.3,36010.0,8800000.0
2021-05-21,35416.5,33240.0,35416.5,33121.3,16379999.999999998
2021-05-20,33121.3,32369.5,33160.9,31657.2,4400000.0
2021-05-19,32369.5,32448.6,32765.2,32132.0,3610000.0
2021-05-18,32369.5,33002.6,33002.6,32290.3,4910000.0
2021-05-17,33081.7,33635.8,34031.5,33002.6,3760000.0
2021-05-14,33517.0,33873.2,34031.5,33477.5,3430000.0
2021-05-13,33714.9,33635.8,34348.0,33240.0,4380000.0
2021-05-12,33754.5,33240.0,33794.0,33081.7,4190000.000000001
2021-05-11,33319.2,33240.0,34427.2,33081.7,6730000.0
2021-05-10,32765.2,32052.9,32844.3,31934.2,3810000.0
2021-05-07,32171.6,32132.0,32606.9,32052.9,4660000.0
2021-05-06,32646.5,33160.9,33160.9,32606.9,2820000.0
2021-05-05,33160.9,33002.6,33517.0,32844.3,3390000.0
2021-05-04,32686.0,31657.2,33081.7,31657.2,2730000.0
2021-04-29,32448.6,32132.0,33160.9,32132.0,2450000.0
2021-04-28,32132.0,31934.2,32369.5,31934.2,1730000.0
2021-04-27,31934.2,32052.9,32290.3,31815.5,2490000.0
2021-04-26,32052.9,33042.2,33240.0,32052.9,4190000.000000001
2021-04-23,33240.0,32448.6,33358.8,32329.9,3870000.0
2021-04-22,32448.6,34189.8,34189.8,32448.6,3680000.0
2021-04-20,34189.8,34110.6,34822.9,33991.9,3370000.0
2021-04-19,34031.5,33240.0,34110.6,33081.7,4020000.0
2021-04-16,33240.0,33912.8,34427.2,33121.3,5870000.0
2021-04-15,34071.0,34902.0,34981.2,34031.5,4660000.0
2021-04-14,34822.9,34427.2,35060.3,34031.5,3570000.0
2021-04-13,34545.9,35614.3,35693.5,34427.2,4970000.0
2021-04-12,35416.5,35218.6,35851.8,34902.0,6480000.0
2021-04-09,35060.3,35376.9,35456.0,34862.5,5650000.0
2021-04-08,35456.0,36168.3,36247.5,35376.9,5550000.0
2021-04-07,36049.6,36168.3,36207.9,35891.3,3280000.0
2021-04-06,36207.9,35930.9,36603.6,35653.9,5170000.0
2021-04-05,36049.6,36168.3,36326.6,35693.5,7510000.0
2021-04-02,35614.3,35139.5,36010.0,34862.5,7290000.0
2021-04-01,34783.3,34031.5,34822.9,34031.5,4660000.0
2021-03-31,33991.9,33991.9,34387.6,33873.2,2730000.0
2021-03-30,33912.8,34031.5,34071.0,33477.5,2900000.0
2021-03-29,33675.3,33635.8,33754.5,33358.8,1700000.0
2021-03-26,33319.2,33200.5,33556.6,32052.9,3080000.0
2021-03-25,33437.9,33635.8,33991.9,33200.5,2980000.0
2021-03-24,33358.8,34031.5,34268.9,33160.9,4200000.0
2021-03-23,34585.5,35218.6,35258.2,34110.6,5720000.0
2021-03-22,35337.3,35614.3,35614.3,35218.6,3220000.0
2021-03-19,35614.3,35614.3,35930.9,35376.9,3630000.0
2021-03-18,35614.3,34822.9,35851.8,34466.8,7130000.0
2021-03-17,34268.9,33635.8,34348.0,33200.5,5470000.0
2021-03-16,33556.6,34031.5,34189.8,33477.5,2800000.0
2021-03-15,34031.5,34427.2,34506.3,33873.2,3500000.0
2021-03-12,34308.5,34427.2,34585.5,34110.6,3190000.0
2021-03-11,34268.9,33794.0,34506.3,33675.3,2100000.0
2021-03-10,33240.0,33240.0,33398.3,32765.2,2590000.0
2021-03-09,33121.3,33556.6,33556.6,32844.3,3060000.0
2021-03-08,33596.2,34348.0,34348.0,33477.5,2010000.0
2021-03-05,33556.6,33833.6,34268.9,33240.0,2340000.0
2021-03-04,33833.6,34822.9,35020.8,33477.5,2630000.0
2021-03-03,34664.6,34862.5,34981.2,34585.5,1990000.0
2021-03-02,34862.5,35218.6,35297.8,34704.2,2670000.0
2021-03-01,34902.0,34506.3,35139.5,34506.3,2830000.0
2021-02-26,34506.3,33873.2,34585.5,33477.5,1740000.0
2021-02-25,33991.9,34150.2,34664.6,33398.3,2180000.0
2021-02-24,34071.0,34743.8,34981.2,33714.9,2060000.0
2021-02-23,34822.9,34625.0,34902.0,34189.8,1930000.0
2021-02-22,34625.0,34902.0,35218.6,34585.5,1920000.0
2021-02-19,34902.0,34031.5,35218.6,33912.8,2550000.0
2021-02-18,34348.0,33398.3,34427.2,33002.6,2940000.0
2021-02-17,33319.2,32329.9,33319.2,32329.9,1810000.0
2021-02-09,32290.3,32052.9,32606.9,31419.7,1820000.0
2021-02-08,31736.3,33081.7,33240.0,30905.3,2360000.0
2021-02-05,33081.7,32844.3,33319.2,32686.0,1610000.0
2021-02-04,32844.3,32765.2,32923.5,32369.5,1730000.0
2021-02-03,32725.6,31736.3,32844.3,31419.7,2330000.0
2021-02-02,31142.7,30786.6,31617.6,30509.6,3140000.0
2021-02-01,30944.9,31578.0,32448.6,30588.7,1940000.0
2021-01-29,31578.0,28887.2,32329.9,28887.2,2530000.0
2021-01-28,30430.5,30865.7,31657.2,30430.5,3390000.0
2021-01-27,32686.0,33675.3,34348.0,32132.0,2640000.0
2021-01-26,33675.3,35099.9,35099.9,33081.7,2310000.0
2021-01-25,35297.8,35614.3,35772.6,35139.5,1730000.0
2021-01-22,35812.2,36801.5,36841.0,35693.5,2780000.0
2021-01-21,36801.5,36089.2,36801.5,35772.6,1690000.0
2021-01-20,36010.0,35812.2,36801.5,33635.8,2900000.0
2021-01-19,35812.2,38463.5,38463.5,35812.2,3400000.0
2021-01-18,38503.0,38700.9,38780.0,38463.5,2120000.0
2021-01-15,38661.3,39017.5,39175.8,38661.3,3020000.0
2021-01-14,38661.3,38384.3,38780.0,37988.6,2400000.0
2021-01-13,38344.8,38621.8,38938.3,38305.2,2080000.0
2021-01-12,38582.2,38186.5,38780.0,37909.5,2750000.0
2021-01-11,38186.5,38384.3,38463.5,37909.5,3470000.0
2021-01-08,38384.3,39017.5,39017.5,38146.9,2560000.0
2021-01-07,38700.9,38621.8,39492.3,38384.3,2110000.0
2021-01-06,38621.8,38226.0,40046.3,37632.5,4620000.0
2021-01-05,37909.5,37909.5,38067.8,37711.6,2710000.0
